cliente_id,nombre,dni,fecha_nacimiento,email,telefono,ciudad,provincia,codigo_postal,tipo_poliza,estado_poliza,prima_anual,fecha_alta,num_siniestros,canal_contratacion,importe_ultimo_siniestro,scoring_riesgo,observaciones
568,Sara Gil,97144164A,1969-03-13,,+34 638 951 425,Sevilla,Sevilla,41453,Auto,Cancelada,250.57,2016-08-29,0,Teléfono,3456.33,0.7,N/A
569,María García,18593059C,1962-04-21,,+34 617 128 211,Málaga,Málaga,29333,Responsabilidad Civil,Activa,1551.64,2016-07-21,5,Oficina,11156.05,98.8,N/A
570,Ana Martínez,56692999A,1996-09-14,ana.martinez@email.com,+34 660 772 230,Zaragoza,Zaragoza,50418,Hogar,Pendiente,1126.85,2016-06-27,2,Agente,7920.88,65.9,Cliente preferente
571,Javier Domínguez,43957754F,1973-06-27,javier.dominguez@email.com,+34 669 774 808,Sevilla,Sevilla,41118,Salud,Activa,2272.85,2021-03-28,2,Agente,6168.41,36.5,Reclamación abierta
572,Isabel Jiménez,58302504G,1955-11-29,isabel.jimenez@email.com,+34 685 311 720,Murcia,Murcia,30724,Salud,Activa,1075.73,2017-06-02,2,Teléfono,4031.96,47.0,Sin observaciones
573,Francisco Álvarez,39737667M,1955-08-27,,+34 629 172 778,Barna,Baleares,07674,Hogar,Activa,2515.06,2022-01-12,2,Agente,14980.48,26.7,-
574,Antonio Moreno,91861168B,1958-11-28,antonio.moreno@email.com,+34 613 342 886,Madrid,Madrid,28471,Vida,Cancelada,1865.87,2016-12-03,3,Oficina,1075.66,34.5,OK
575,Javier Domínguez,67349051E,1985-02-14,javier.dominguez@email.com,+34 654 270 752,Zaragoza,Zaragoza,50283,Vida,Activa,2422.9,2018-05-08,1,Teléfono,653.41,64.9,Sin observaciones
576,Miguel Ruiz,41918507U,1953-11-02,,+34 622 287 540,VALENCIA,Baleares,07376,Auto,Pendiente,2970.15,2022-12-03,2,Teléfono,3258.86,88.3,Pendiente validación
577,Pedro Sánchez,31814501H,1991-08-07,pedro.sanchez@email.com,666 666 666,Las Palmas,Las Palmas,35773,Responsabilidad Civil,Activa,2101.64,2022-06-13,0,Oficina,14566.09,18.4,
578,Francisco Álvarez,17334901L,1983-02-13,francisco.alvarez@email.com,+34 662 976 953,Bilbao,Vizcaya,48854,Auto,Pendiente,2957.86,2019-06-11,5,Online,14688.57,84.0,Pendiente validación
579,Miguel Ruiz,60825596Z,1961-07-16,miguel.ruiz@email.com,+34 652 310 299,Barcelona,Barcelona,08244,Vida,Activa,280.74,2020-08-30,1,Teléfono,9823.92,12.2,null
580,Carlos Rodríguez,98055042V,1980-03-07,carlos.rodriguez@email.com,,Las Palmas,Las Palmas,35757,Hogar,Activa,1146.79,2022-03-20,2,Online,13201.6,21.5,Revisar
581,Miguel Ruiz,66852293B,1982-09-20,miguel.ruiz@email.com,+34 635 398 176,Málaga,Málaga,29180,Auto,Pendiente,501.99,2023-01-24,1,Oficina,3209.43,3.7,Cliente preferente
582,Andrés Ramos,24931115B,1979-04-23,andres.ramos@email.com,+34 637 236 119,Zaragoza,Zaragoza,50421,Salud,Activa,934.45,2019-11-22,0,Oficina,14580.63,14.1,Pendiente validación
583,Laura Fernández,92438757Q,1978-04-27,laura.fernandez@email.com,+34 665 310 851,Barcelona,Barcelona,35779,Salud,Activa,2548.89,2019-06-08,0,Teléfono,2141.77,91.7,-
584,Carmen Díaz,61112289W,1982-06-29,carmen.diaz@email.com,666 666 666,Barcelona,Barcelona,08932,Hogar,Activa,290.51,2018-12-28,0,Agente,1516.88,45.9,Pendiente validación
585,Carlos Rodríguez,87202069L,1957-07-08,carlos.rodriguez@email.com,+34 688 538 878,Las Palmas,Las Palmas,35142,Vida,Pendiente,1656.51,2021-08-15,0,Teléfono,1683.17,7.8,N/A
586,Marta Vázquez,96437411E,1960-08-02,marta.vazquez@email.com,+34 635 141 510,Las Palmas,Las Palmas,35412,Salud,Vencida,1787.96,2019-05-03,1,Agente,8596.92,96.0,Sin observaciones
587,Carmen Díaz,91831756O,1982-09-26,carmen.diaz@email.com,+34 620 905 709,Madrid,Madrid,28392,Salud,Activa,1771.22,2020-03-29,0,Online,11714.62,87.9,OK
588,María García,67697272W,1965-12-06,maria.garcia@email.com,+34 652 374 547,Sevilla,Sevilla,41787,Responsabilidad Civil,Activa,0.0,2015-03-19,2,Agente,5500.01,75.5,OK
589,Raúl Castro,29661007J,1994-01-23,raul.castro@email.com,+34 615 983 841,Zaragoza,Zaragoza,50987,Auto,Pendiente,2413.69,2018-08-01,2,Teléfono,14668.44,93.3,OK
590,Lucía Romero,22569021Y,1992-06-02,,+34 651 319 676,Palma,Baleares,07168,Vida,Activa,573.92,2016-10-09,0,Agente,6516.3,22.0,Cliente preferente
591,Javier Domínguez,49970870P,1999-01-12,javier.dominguez@email.com,+34 681 542 151,Valencia,Valencia,46155,Auto,Vencida,1069.62,2020-12-27,3,Oficina,2256.73,83.6,Reclamación abierta
592,Lucía Romero,15311499Q,1972-07-08,lucia.romero@email.com,+34 656 475 362,Zaragoza,Zaragoza,50730,Vida,Activa,1924.03,2016-07-06,1,Online,6989.5,69.0,Reclamación abierta
593,David Navarro,94194703L,1961-01-08,david.navarro@email.com,+34 620 458 416,Zaragoza,Zaragoza,50303,Salud,Vencida,2134.66,2017-09-24,0,Oficina,10185.56,87.0,Reclamación abierta
594,Ana Martínez,63628551T,,,+34 677 765 969,Zaragoza,Zaragoza,50519,Responsabilidad Civil,Cancelada,1331.62,2015-10-09,1,Oficina,12483.39,79.7,OK
595,Pedro Sánchez,36356226P,1987-11-22,pedro.sanchez@email.com,+34 621 662 728,Barcelona,Barcelona,08666,Auto,Pendiente,2651.04,2018-07-05,1,Oficina,6881.52,34.6,
596,Andrés Ramos,42325149M,1951-12-21,andres.ramos@email.com,+34 646 145 920,Málaga,Málaga,29649,Salud,Cancelada,1363.38,2020-01-21,1,Oficina,8904.1,77.4,Cliente preferente
597,Patricia Blanco,33255666H,1990-10-08,patricia.blanco@email.com,+34 697 819 988,Barcelona,Barcelona,08342,Vida,Activa,1327.77,2018-10-15,1,Agente,4010.17,26.2,OK
598,Laura Fernández,96012533E,1997-07-09,laura.fernandez@email.com,666 666 666,sevilla,Málaga,29300,Auto,Activa,301.38,2021-10-23,1,Oficina,9688.75,32.9,OK
599,Sara Gil,89157203H,1962-02-13,,+34 663 215 729,Las Palmas,Las Palmas,35847,Auto,Activa,1743.2,2021-05-06,0,Agente,14789.58,10.8,OK
600,Juan López,89885559L,1984-04-04,juan.lopez@email.com,+34 613 174 579,Valencia,Valencia,46573,Salud,Cancelada,2184.31,2018-03-03,2,Oficina,735.8,93.5,-
601,Antonio Moreno,75749277U,1991-03-31,antonio.moreno@email.com,+34 658 106 465,Barcelona,Barcelona,08626,Auto,Cancelada,520.43,2022-08-25,1,Teléfono,13297.96,29.1,Revisar
602,Andrés Ramos,40267797R,1987-09-11,andres.ramos@email.com,+34 620 447 537,Málaga,Málaga,29755,Responsabilidad Civil,Pendiente,1055.21,2015-04-14,1,Oficina,8434.24,52.1,Pendiente validación
603,Lucía Romero,38570055G,1980-12-17,lucia.romero@email.com,0034 644681491,Barcelona,Barcelona,08176,Responsabilidad Civil,Activa,2387.52,2017-02-04,1,Teléfono,3781.48,39.1,OK
604,Laura Fernández,99920287A,1981-06-04,laura.fernandez@email.com,+34 637 846 466,Bilbao,Vizcaya,48577,Salud,Activa,1224.57,2020-11-12,3,Agente,14323.35,96.0,null
605,María García,73292404P,1985-04-30,maria.garcia@email.com,+34 666 637 153,Barcelona,Barcelona,08920,Vida,Activa,876.49,2022-08-08,1,Online,7250.31,33.5,
606,María García,39370827F,1973-10-07,maria.garcia@email.com,,Valencia,Valencia,46539,Salud,Cancelada,2082.16,2019-05-16,3,Agente,4975.35,77.9,Revisar
607,Andrés Ramos,23116915B,1956-01-14,andres.ramos@email.com,+34 645 881 433,Valencia,Valencia,46362,Responsabilidad Civil,Activa,750.92,2016-04-24,4,Online,2722.46,85.5,
608,Sara Gil,12615804N,1953-01-07,sara.gil@email.com,+34 644 897 447,Málaga,Málaga,29284,Hogar,Activa,2707.83,2022-09-28,0,Online,3666.78,43.6,NINGUNA
609,Marta Vázquez,46968086R,1964-05-10,,645686307,Málaga,Málaga,29154,Hogar,Pendiente,495.68,2020-08-22,1,Oficina,12492.74,37.8,NINGUNA
610,Isabel Jiménez,80379073I,1968-02-10,isabel.jimenez@email.com,+34 639 599 192,malaga,Las Palmas,35407,Auto,Activa,2178.34,2023-10-24,1,Online,9216.15,74.8,Reclamación abierta
611,Marta Vázquez,21045633Y,1994-08-17,marta.vazquez@email.com,+34 654 178 721,Valencia,Valencia,46615,Auto,Activa,1598.74,2020-05-17,3,Agente,13698.68,91.3,Reclamación abierta
612,Lucía Romero,51765312K,1973-11-03,lucia.romero@email.com,+34 698 457 717,Valencia,Valencia,46398,Hogar,Activa,2635.8,2022-04-02,1,Oficina,3479.53,75.5,Revisar
613,María García,64915906T,1988-02-04,maria.garcia@email.com,+34 656 280 675,Madrid,Madrid,28651,Responsabilidad Civil,Cancelada,553.35,2020-11-12,1,Online,1817.08,22.7,Pendiente validación
614,Juan López,51672086Z,1951-09-23,juan.lopez@email.com,+34-696-806-565,sevilla,Zaragoza,50329,Auto,Activa,2098.11,2021-05-29,1,Agente,91.31,88.8,null
615,Carmen Díaz,39396163R,1982-08-09,carmen.diaz@email.com,+34 698 589 618,Murcia,Murcia,30476,Salud,Cancelada,1801.75,2020-09-03,2,Online,7617.93,38.8,Reclamación abierta
616,Ana Martínez,77342646F,1979-09-13,ana.martinez@email.com,+34 631 948 821,Barcelona,Barcelona,08385,Salud,Activa,1544.25,2018-07-19,2,Online,14974.6,57.6,Cliente preferente
617,María García,66444322V,1975-02-10,maria.garcia@email.com,637536383,Sevilla,Sevilla,41237,Responsabilidad Civil,Pendiente,1575.94,2019-03-09,0,Oficina,10424.48,999.0,Revisar
618,Javier Domínguez,61914894V,1984-10-30,javier.dominguez@email.com,+34 666 490 595,Las Palmas,Las Palmas,35577,Auto,Activa,2221.54,2018-04-04,1,Oficina,4625.92,18.8,Revisar
619,Pedro Sánchez,27503547E,1995-08-14,pedro.sanchez@email.com,+34 659 841 919,Zaragoza,Zaragoza,34930,Salud,Activa,2825.68,2017-07-27,0,Agente,13152.88,78.5,Sin observaciones
620,Marta Vázquez,78903155J,1995-06-30,marta.vazquez@email.com,+34 642 612 847,Murcia,Murcia,30106,Auto,Cancelada,455.5,2017-01-31,2,Oficina,11725.83,59.6,null
621,Laura Fernández,14952075O,1976-09-05,laura.fernandez@email.com,+34 662 287 615,Madrid,Madrid,28775,Auto,Cancelada,254.61,2023-08-25,0,Oficina,231.23,89.3,Sin observaciones
622,Laura Fernández,NULL,1965-07-31,,+34 626 743 526,Sevilla,Sevilla,41518,Salud,Activa,2455.97,2016-10-15,1,Teléfono,12252.91,150.0,Revisar
623,Pedro Sánchez,22670380C,1986-09-10,pedro.sanchez@email.com,+34 613 612 170,Málaga,Málaga,29571,Hogar,Pendiente,502.87,2019-07-28,2,Teléfono,4507.9,42.1,Pendiente validación
624,Ana Martínez,87540509X,,ana.martinez@email.com,+34 659 556 288,Valencia,Valencia,46519,Salud,Activa,2962.75,2023-04-21,0,Agente,2245.1,83.3,Revisar
625,Laura Fernández,15287913N,1979-01-10,laura.fernandez@email.com,+34 644 619 864,Bilbao,Vizcaya,48976,Responsabilidad Civil,Vencida,1934.18,2022-05-09,0,Oficina,3394.96,1.9,OK
626,Laura Fernández,79913666P,1982-01-17,laura.fernandez@email.com,+34 633 391 855,Las Palmas,Las Palmas,35375,Vida,Pendiente,2022.43,2021-12-13,0,Agente,7028.7,11.2,NINGUNA
627,Antonio Moreno,36779149I,1950-01-26,,+34 652 382 643,Palma,Baleares,07660,Salud,Activa,756.9,2020-04-15,0,Teléfono,6373.02,99.1,Sin observaciones
628,Antonio Moreno,X7579060Z,1992-02-14,antonio.moreno@email.com,+34 687 476 757,Valencia,Valencia,46707,Auto,Pendiente,872.87,2023-10-18,1,Teléfono,4333.31,28.0,Revisar
629,Patricia Blanco,79142485,,patricia.blanco@email.com,+34 637 607 512,Bilbao,Vizcaya,48670,Auto,Activa,2046.18,2018-01-31,2,Teléfono,2583.27,97.6,NINGUNA
630,Marta Vázquez,30892578R,1973-09-09,marta.vazquez@email.com,+34 625 454 658,Murcia,Murcia,30842,Salud,Activa,2747.24,2020-04-09,0,Agente,11433.46,18.3,Pendiente validación
631,David Navarro,95138637T,1986-08-19,david.navarro@email.com,+34 668 130 359,Málaga,Málaga,29788,Vida,Vencida,2950.69,2016-07-28,0,Oficina,14851.65,36.1,
632,Carmen Díaz,55275089J,1969-03-08,carmen.diaz@email.com,+34 646 628 650,Sevilla,Sevilla,41189,Salud,Cancelada,754.49,2021-05-30,0,Online,11666.87,75.3,
633,David Navarro,52866200B,1973-10-09,sin_arroba.com,+34 657 138 588,Murcia,Murcia,30381,Vida,Activa,575.53,2023-01-22,1,Oficina,4439.05,65.8,Cliente preferente
634,María García,42318232V,1952-12-08,maria.garcia@email.com,+34 613 641 769,Valencia,Valencia,46647,Vida,Activa,357.92,2018-08-22,2,Agente,3672.13,58.1,Pendiente validación
635,Patricia Blanco,15272864D,1950-08-04,patricia.blanco@email.com,+34 631 302 165,Valencia,Valencia,46270,Responsabilidad Civil,Activa,2631.23,2018-07-01,2,Teléfono,3264.99,53.0,NINGUNA
636,Lucía Romero,64206558N,1977-02-23,lucia.romero@email.com,+34 621 321 903,Sevilla,Sevilla,41737,Auto,Vencida,1025.2,2018-04-18,0,Online,2050.43,84.3,Revisar
637,Lucía Romero,820289513,1976-10-15,lucia.romero@email.com,0034 635509832,Palma,Baleares,07910,Auto,Activa,205.07,2015-02-09,1,Agente,8269.96,23.5,
638,Carlos Rodríguez,73607605N,1990-08-03,,+34-675-490-182,Bilbao,Vizcaya,48454,Vida,Activa,826.69,2022-09-24,1,Teléfono,9081.01,44.2,Reclamación abierta
639,María García,89837564T,1959-01-27,maria.garcia@email.com,+34 667 957 698,Murcia,Murcia,30303,Auto,Activa,1153.24,2016-06-03,2,Agente,10582.54,15.5,Revisar
640,Marta Vázquez,21021186C,1980-03-17,marta.vazquez@email.com,+34 615 681 143,Málaga,Málaga,29388,Hogar,Activa,2974.76,2019-06-28,2,Online,10203.2,59.6,OK
641,Miguel Ruiz,147224082,1977-04-17,miguel.ruiz@email.com,+34 681 763 697,Valencia,Valencia,46967,Vida,Activa,1665.92,2022-02-06,2,Teléfono,4385.0,25.1,Reclamación abierta
642,Juan López,53193996U,1994-06-20,juan.lopez@email.com,+34 628 200 706,Murcia,Murcia,30561,Auto,Activa,773.2,2021-04-02,2,Oficina,4954.67,33.4,Sin observaciones
643,Miguel Ruiz,34362375U,1966-04-06,miguel.ruiz@email.com,+34 639 860 132,Palma,Baleares,07708,Hogar,Activa,1137.49,2016-04-07,0,Agente,10222.72,47.1,null
644,Elena Torres,36231747Y,1990-03-28,elena.torres@email.com,+34 683 328 623,Murcia,Murcia,30849,Responsabilidad Civil,Activa,1124.86,2018-06-05,1,Online,5241.71,2.7,
645,Juan López,1488,1990-07-04,juan.lopez@email.com,+34 636 522 345,Sevilla,Sevilla,51523,Auto,Vencida,255.23,2020-01-23,3,Oficina,3189.35,9.2,NINGUNA
646,Ana Martínez,85013292L,1956-04-14,@dominio.com,,Málaga,Málaga,29400,Hogar,Activa,578.51,2016-04-27,1,Online,5615.04,68.6,Revisar
647,Andrés Ramos,12322523M,1954-08-24,andres.ramos@email.com,+34 638 260 846,Madrid,,28699,Salud,Pendiente,2146.55,2021-10-13,1,Agente,4081.26,42.9,N/A
648,Francisco Álvarez,36379085T,,francisco.alvarez@email.com,0034 671812146,Sevilla,Sevilla,41962,Salud,Pendiente,536.7,2023-06-21,1,Online,1324.69,86.5,Cliente preferente
649,María García,18640145F,1982-11-10,maria.garcia@email.com,+34 611 791 586,Murcia,Murcia,30628,Hogar,Pendiente,846.06,2015-12-09,0,Teléfono,12452.08,69.5,-
650,Francisco Álvarez,11428127K,1989-04-16,francisco.alvarez@email.com,+34 653 373 358,Madrid,Madrid,28239,Vida,Pendiente,1182.06,2023-07-09,4,Online,12796.67,0.8,
651,Laura Fernández,8887,1959-12-24,laura.fernandez@email.com,+34 616 782 821,Valencia,Valencia,46865,Vida,Activa,2321.66,2018-04-11,2,Agente,3296.25,61.7,
652,Marta Vázquez,59223966S,1967-07-31,marta.vazquez@email.com,+34 647 520 285,Madrid,Madrid,28377,Auto,Activa,1830.72,2019-01-02,0,Teléfono,971.58,9.4,NINGUNA
653,Javier Domínguez,18336900S,1982-05-30,usuario@,,Palma,Baleares,07762,Salud,Activa,2129.2,2018-04-17,1,Online,11082.41,78.1,Pendiente validación
654,Sara Gil,28392993J,1967-05-25,sara.gil@email.com,,Barcelona,Barcelona,08610,Vida,Activa,1787.63,2019-06-10,2,Online,3172.93,99.2,Cliente preferente
655,Sara Gil,78082045K,1978-11-11,sara.gil@email.com,+34 691 295 980,Palma,Baleares,07445,Vida,Cancelada,2114.06,2020-12-20,1,Teléfono,5901.53,53.1,N/A
656,Laura Fernández,28268849X,1955-04-17,laura.fernandez@email.com,+34-642-848-295,Sevilla,Sevilla,31716,Salud,Cancelada,207.96,2021-07-26,1,Oficina,962.03,68.3,OK
657,David Navarro,79170638I,1981-06-13,david.navarro@email.com,+34 653 482 233,Barcelona,Barcelona,08239,Responsabilidad Civil,Pendiente,0.0,2021-12-28,1,Oficina,3394.04,23.7,Cliente preferente
658,Juan López,97746642I,1954-10-24,juan.lopez@email.com,+34 651 124 602,Sevilla,Sevilla,41213,Vida,Activa,510.58,2020-11-01,1,Teléfono,11893.53,43.8,OK
659,Isabel Jiménez,84085474U,1963-12-04,isabel.jimenez@email.com,+34 666 184 666,Las Palmas,Las Palmas,35679,Hogar,Vencida,1337.5,2017-09-19,0,Online,12065.95,85.6,N/A
660,Patricia Blanco,16210715N,1965-06-08,patricia.blanco@email.com,+34 625 962 778,Málaga,Málaga,29606,Auto,Activa,2358.91,2022-11-17,0,Oficina,3106.27,16.7,NINGUNA
661,Elena Torres,41335282G,1953-01-21,elena.torres@email.com,+34 637 323 319,Zaragoza,Zaragoza,50465,Vida,Activa,1418.65,2022-12-18,2,Teléfono,5038.71,26.6,NINGUNA
662,Pedro Sánchez,94919626,,pedro.sanchez@email.com,+34 660 730 532,Valencia,Valencia,46790,Vida,Activa,2851.16,2021-07-18,3,Agente,2013.58,44.5,Revisar
663,Juan López,50467715D,1982-01-04,juan.lopez@email.com,0034 632697573,Valencia,Valencia,46736,Responsabilidad Civil,Pendiente,1509.25,2022-12-23,0,Online,1112.59,71.2,Sin observaciones
664,Pedro Sánchez,53570727Q,,pedro.sanchez@email.com,+34 641 552 826,Las Palmas,Las Palmas,35496,Hogar,Activa,2649.83,2018-04-04,2,Agente,14882.58,37.6,-
665,Andrés Ramos,X5383369Z,1974-02-15,andres.ramos@email.com,+34 678 653 152,Murcia,Murcia,30924,Auto,Vencida,2470.32,2021-05-29,2,Online,9833.91,92.8,null
666,Juan López,18815995T,1967-09-23,juan.lopez@email.com,+34-622-930-881,Bilbao,Vizcaya,48922,Vida,Vencida,2946.76,2019-05-23,3,Oficina,8131.45,9.4,N/A
667,Andrés Ramos,85173084T,1989-05-21,andres.ramos@email.com,+34 648 989 882,Sevilla,Sevilla,41949,Auto,Pendiente,2794.33,2018-04-08,1,Agente,11482.48,37.1,Cliente preferente
668,Sara Gil,28321829G,1976-08-30,,,Zaragoza,Zaragoza,50974,Salud,Activa,2714.75,2016-08-20,1,Agente,12601.16,70.9,OK
669,Patricia Blanco,33912113E,1988-04-10,patricia.blanco@email.com,0034 638501938,Zaragoza,Zaragoza,50969,Vida,Pendiente,2248.49,2016-10-06,2,Teléfono,12100.72,22.6,Sin observaciones
670,Juan López,59839731C,1982-03-09,juan.lopez@email.com,+34 638 134 617,Palma,Baleares,07844,Vida,Pendiente,1227.59,2016-03-23,2,Oficina,248.09,65.6,Revisar
671,Raúl Castro,43843291V,1976-10-28,usuario@,666 666 666,Palma,Baleares,07758,Salud,Activa,497.15,2022-06-30,0,Oficina,2802.12,16.4,Revisar
672,Pedro Sánchez,74587277G,2020-06-15,pedro.sanchez@email.com,+34 686 448 246,Bilbao,Vizcaya,48210,Responsabilidad Civil,Activa,2128.21,2023-05-08,3,Online,9823.58,5.6,
673,María García,237872890,1985-03-25,maria.garcia@email.com,+34 676 619 221,Murcia,Murcia,14697,Vida,Activa,2940.23,2022-12-12,0,Teléfono,5636.39,12.1,-
674,Sara Gil,57378941W,1971-07-16,sara.gil@email.com,+34 693 274 790,Las Palmas,Las Palmas,35457,Auto,Activa,2234.49,2021-12-24,1,Teléfono,14737.24,93.0,null
675,Antonio Moreno,52537345U,1992-04-19,antonio.moreno@email.com,+34 694 550 656,Madrid,Madrid,28337,Hogar,Activa,2800.44,2017-02-02,0,Online,9981.07,55.2,N/A
676,Patricia Blanco,92430197F,1979-04-04,,+34 617 954 115,Palma,Baleares,07102,Auto,Vencida,2452.05,2017-01-04,2,Agente,14348.23,79.6,Reclamación abierta
677,Marta Vázquez,52147406U,1964-12-04,marta.vazquez@email.com,+34 686 294 595,Murcia,Murcia,28146,Responsabilidad Civil,Activa,656.72,2023-12-17,0,Online,3021.7,33.3,Cliente preferente
678,Laura Fernández,54194441W,1973-05-28,laura.fernandez@email.com,+34 618 927 433,Málaga,Málaga,42824,Hogar,Activa,897.77,2019-07-01,4,Online,12959.36,59.3,OK
679,Carlos Rodríguez,62010809X,1969-09-04,carlos.rodriguez@email.com,+34 686 426 114,Valencia,Valencia,46124,Auto,Vencida,1157.22,2021-04-16,1,Online,4820.28,49.5,Revisar
680,Antonio Moreno,27438118E,1966-09-16,antonio.moreno@email.com,,Valencia,Valencia,46942,Auto,Activa,671.13,2016-08-23,1,Teléfono,14843.47,94.6,Sin observaciones
681,Marta Vázquez,57246348U,1951-09-12,marta.vazquez@email.com,+34 650 889 507,Murcia,Murcia,30608,Salud,Pendiente,1828.62,2020-12-12,3,Online,2365.33,74.8,Reclamación abierta
682,Antonio Moreno,28463212U,1952-06-01,antonio.moreno@email.com,+34 653 100 365,sevilla,Vizcaya,48795,Responsabilidad Civil,Activa,2931.26,2020-11-30,0,Online,7745.1,73.1,Sin observaciones
683,Marta Vázquez,58774836R,1959-12-22,marta.vazquez@email.com,+34 689 721 811,Las Palmas,Las Palmas,35564,Salud,Activa,2332.08,2017-09-07,1,Online,11892.67,4.6,null
684,Raúl Castro,19091044M,1953-07-20,raul.castro@email.com,0034 692808374,Zaragoza,Zaragoza,50160,Hogar,Activa,1385.48,2023-10-14,4,Oficina,6489.64,55.0,
685,Laura Fernández,58890527D,1988-08-31,laura.fernandez@email.com,+34 621 444 564,Bilbao,Vizcaya,41832,Salud,Activa,212.61,2019-11-18,1,Agente,7021.26,999.0,Cliente preferente
686,Juan López,78660194Q,1957-12-05,juan.lopez@email.com,+34 669 765 593,Murcia,Murcia,30222,Responsabilidad Civil,Activa,1077.17,2021-01-06,1,Agente,14795.34,92.8,Revisar
687,Pedro Sánchez,81766715K,1997-05-27,pedro.sanchez@email.com,+34 687 519 988,Las Palmas,Las Palmas,35596,Vida,Pendiente,1674.93,2023-01-01,1,Agente,6379.62,25.7,N/A
688,Juan López,82487614U,1964-09-10,juan.lopez@email.com,+34 632 270 233,Las Palmas,Las Palmas,35154,Vida,Activa,1107.9,2021-07-18,1,Agente,9061.08,27.0,
689,Lucía Romero,12607411W,1973-11-07,lucia.romero@email.com,621739555,malaga,Sevilla,38822,Hogar,Pendiente,510.9,2016-08-02,3,Teléfono,818.09,150.0,-
690,Isabel Jiménez,93713817D,1972-06-13,isabel.jimenez@email.com,+34 627 289 240,Barcelona,Barcelona,08798,Vida,Activa,1439.74,2017-02-21,0,Teléfono,12633.15,24.3,Cliente preferente
691,Isabel Jiménez,99809441T,1979-05-06,isabel.jimenez@email.com,+34 652 945 895,Valencia,Valencia,32670,Salud,Activa,909.11,2021-06-26,2,Online,9722.52,12.9,Sin observaciones
692,Javier Domínguez,89916795R,1959-05-17,espacios en email@mail.com,+34 627 414 543,Murcia,Murcia,30796,Hogar,Cancelada,2745.85,2022-11-09,1,Teléfono,6060.3,85.7,N/A
693,Isabel Jiménez,41216359C,1977-12-16,isabel.jimenez@email.com,+34 672 540 191,Zaragoza,Zaragoza,50182,Responsabilidad Civil,Activa,484.91,2016-06-15,0,Agente,242.54,55.8,Pendiente validación
694,Patricia Blanco,13815144T,1984-12-30,patricia.blanco@email.com,0034 616876524,Barcelona,Barcelona,08806,Hogar,Pendiente,337.63,2019-02-21,7,Oficina,8875.03,86.1,Pendiente validación
695,Sara Gil,77925916F,,sara.gil@email.com,+34 641 210 236,Málaga,Málaga,29645,Hogar,Vencida,214.88,2021-12-14,2,Online,189.87,83.1,Pendiente validación
696,Javier Domínguez,84705449U,1960-01-16,javier.dominguez@email.com,+34 693 831 580,Palma,Baleares,07212,Auto,Pendiente,1118.6,2016-09-03,1,Online,18.05,28.2,Reclamación abierta
697,Isabel Jiménez,90411177M,1972-08-30,isabel.jimenez@email.com,+34 677 913 348,Sevilla,,41524,Auto,Activa,2049.08,2021-04-18,1,Agente,9241.48,54.8,Reclamación abierta
698,Javier Domínguez,44982512I,1984-01-07,,+34 676 617 891,Palma,Baleares,07329,Hogar,Activa,2245.16,2020-06-28,0,Agente,2835.26,8.3,null
699,Miguel Ruiz,46075711Q,1999-05-04,miguel.ruiz@email.com,+34 657 586 705,Barcelona,Barcelona,08382,Vida,Cancelada,1469.13,2018-01-05,2,Agente,2878.31,91.5,NINGUNA
700,Carlos Rodríguez,20488951I,1972-04-30,sin_arroba.com,+34 654 368 808,Barcelona,Barcelona,08386,Auto,Pendiente,2116.12,2019-07-29,0,Teléfono,9799.07,40.4,Reclamación abierta
701,Miguel Ruiz,32897064A,1959-10-24,miguel.ruiz@email.com,+34 634 247 217,BILBO,Baleares,07254,Responsabilidad Civil,Activa,1207.76,2018-11-16,0,Online,805.46,39.4,null
702,Carlos Rodríguez,10442939P,2020-06-15,carlos.rodriguez@email.com,+34 691 466 949,Zaragoza,Zaragoza,50264,Salud,Activa,2069.86,2018-12-06,0,Agente,4701.08,30.3,Sin observaciones
703,Ana Martínez,30060188A,1960-12-23,ana.martinez@email.com,+34 675 912 469,Zaragoza,Zaragoza,50281,Auto,Activa,313.67,2021-01-29,1,Oficina,2241.48,46.1,N/A
704,Ana Martínez,40822201H,1978-07-03,N/A,666 666 666,Madrid,Madrid,28338,Hogar,Activa,1294.11,2017-05-24,1,Online,8702.65,25.2,
705,Andrés Ramos,64254875K,1963-08-08,andres.ramos@email.com,+34 686 213 210,Málaga,Málaga,29748,Vida,Activa,2414.38,2021-02-26,0,Online,9926.48,37.5,Sin observaciones
706,Patricia Blanco,23331233H,1979-04-14,patricia.blanco@email.com,+34 664 814 246,Zaragoza,Zaragoza,50438,Salud,Activa,2448.42,2015-08-05,0,Teléfono,10817.04,80.0,NINGUNA
707,Patricia Blanco,96405050V,1975-01-05,patricia.blanco@email.com,+34 644 408 637,Málaga,Málaga,29611,Auto,Pendiente,2205.22,2016-01-11,0,Online,3828.47,83.4,Reclamación abierta
708,Laura Fernández,60120903Q,1965-09-01,laura.fernandez@email.com,+34 623 473 656,Málaga,Málaga,29365,Vida,Vencida,771.87,2019-05-29,3,Agente,1338.75,30.4,Revisar
709,Andrés Ramos,96687822Q,1992-06-23,,+34-631-247-877,Madrit,,08286,Vida,Cancelada,892.17,2015-01-11,0,Agente,1180.25,46.9,NINGUNA
